transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue
2436,771,Matthew Greer,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-11-24,1,Cash,0.1,MatthewGreer@yahoo.com,8278910012,successful,Mat*********@yahoo.com,82******12,64999.9
2437,326,Deborah Reyes,103,1300.0,Shirt,Clothing,offline,Delhi,2025-04-30,3,Card,0.1,DeborahReyes@outlook.com,7352477757,successful,Deb*********@outlook.com,73******57,3899.9
2438,4,Kelly Brown,105,45000.0,Tv,Electronics,online,Chennai,2025-06-27,3,NetBanking,0.05,KellyBrown@gmail.com,6816002599,successful,Kel*******@gmail.com,68******99,134999.95
2440,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-27,5,Card,0.2,KarenPollard@yahoo.com,7148256363,successful,Kar*********@yahoo.com,71******63,74999.8
2441,597,Paul Foster,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-06-18,5,Card,0.1,PaulFoster@gmail.com,8644430674,successful,Pau*******@gmail.com,86******74,249999.9
2442,758,Nichole Jones,105,45000.0,Tv,Electronics,online,Chennai,2025-07-23,4,Cash,0.4,NicholeJones@yahoo.com,6141266772,successful,Nic*********@yahoo.com,61******72,179999.6
2443,778,Angela Park,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-04-05,4,Card,0.05,AngelaPark@outlook.com,7345361196,successful,Ang*******@outlook.com,73******96,59999.95
2444,239,Tyler Greene,106,80000.0,Sofa,Furniture,online,Delhi,2026-02-17,1,NetBanking,0.4,TylerGreene@gmail.com,8110153007,successful,Tyl********@gmail.com,81******07,79999.6
2445,996,Barbara Morris,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-06-25,1,NetBanking,0.1,Barbara54@gmail.com,8799907956,successful,Bar******@gmail.com,87******56,79999.9
2446,611,Robert Lucas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-10-19,3,Card,0.35,Robert46@gmail.com,6942116473,successful,Rob*****@gmail.com,69******73,149999.65
2447,113,Patricia Carlson,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-20,4,Cash,0.4,PatriciaCarlson@outlook.com,8588411759,successful,Pat************@outlook.com,85******59,999999.6
2448,676,James Sanders,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-08-03,2,Card,0.15,James43@gmail.com,8747576646,successful,Jam****@gmail.com,87******46,29999.85
2449,907,Jeffrey Mccall,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-03-01,2,NetBanking,0.2,Jeffrey63@gmail.com,6709574650,successful,Jef******@gmail.com,67******50,29999.8
2450,640,Carrie Jacobson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-23,4,NetBanking,0.35,CarrieJacobson@outlook.com,7271002507,successful,Car***********@outlook.com,72******07,199999.65
2451,991,Darlene Chapman,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-16,3,NetBanking,0.4,Darlene90@gmail.com,8139250595,successful,Dar******@gmail.com,81******95,209999.6
2452,574,Carl Barrera,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-14,4,Card,0.35,CarlBarrera@outlook.com,6248556775,successful,Car********@outlook.com,62******75,31999.65
2453,707,Andrea Silva,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-03-11,2,Cash,0.3,Andrea67@gmail.com,6252643815,successful,And*****@gmail.com,62******15,29999.7
2454,153,Stephanie Hanna,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-18,1,Cash,0.05,StephanieHanna@outlook.com,9697218701,successful,Ste***********@outlook.com,96******01,44999.95
2455,880,Miranda Frank,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-30,2,Cash,0.35,MirandaFrank@yahoo.com,7215799940,successful,Mir*********@yahoo.com,72******40,159999.65
2456,398,Michele Sanchez,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-12,3,Cash,0.15,MicheleSanchez@outlook.com,6047184961,successful,Mic***********@outlook.com,60******61,134999.85
2457,790,Andrea Jimenez,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-23,4,NetBanking,0.35,AndreaJimenez@yahoo.com,8658950703,successful,And**********@yahoo.com,86******03,179999.65
2458,384,Jeffrey Williams,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,5,UPI,0.35,JeffreyWilliams@outlook.com,6639911749,successful,Jef************@outlook.com,66******49,224999.65
2459,197,Gabriel Mills,101,250000.0,Laptop,Electronics,online,Mumbai,2025-04-19,4,NetBanking,0.4,GabrielMills@gmail.com,8457234137,successful,Gab*********@gmail.com,84******37,999999.6
2460,613,Vanessa Vasquez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-29,3,UPI,0.3,VanessaVasquez@yahoo.com,9603034380,successful,Van***********@yahoo.com,96******80,194999.7
2460,613,Vanessa Vasquez,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-29,3,UPI,0.3,VanessaVasquez@yahoo.com,9603034380,failed,Van***********@yahoo.com,96******80,194999.7
2461,885,Alexander Jacobs,104,8000.0,Shoes,Clothing,offline,Delhi,2025-04-22,4,NetBanking,0.3,AlexanderJacobs@yahoo.com,6336336172,successful,Ale************@yahoo.com,63******72,31999.7
2462,312,James Morales,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-10,2,NetBanking,0.4,JamesMorales@yahoo.com,8188620000,successful,Jam*********@yahoo.com,81******00,89999.6
2462,312,James Morales,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-09-10,2,NetBanking,0.4,JamesMorales@yahoo.com,8188620000,failed,Jam*********@yahoo.com,81******00,89999.6
2463,528,Kerri Rodriguez,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-15,3,Card,0.25,Kerri90@gmail.com,7758070493,successful,Ker****@gmail.com,77******93,134999.75
2464,241,James Gonzales,101,250000.0,Laptop,Electronics,offline,Chennai,2025-05-02,4,NetBanking,0.05,James93@gmail.com,6076669128,successful,Jam****@gmail.com,60******28,999999.95
2465,693,Joseph Maldonado,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-09,5,UPI,0.4,JosephMaldonado@yahoo.com,8013495157,successful,Jos************@yahoo.com,80******57,249999.6
2466,576,Angela Weiss,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-09,5,UPI,0.35,AngelaWeiss@yahoo.com,6433163539,successful,Ang********@yahoo.com,64******39,74999.65
2467,798,Amber Murphy,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-05-05,1,Card,0.15,Amber25@gmail.com,7011149807,successful,Amb****@gmail.com,70******07,44999.85
2468,601,Mark Herrera,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-02-04,2,UPI,0.1,MarkHerrera@gmail.com,8322032878,successful,Mar********@gmail.com,83******78,499999.9
2470,443,Judy Patton,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-20,3,Cash,0.1,JudyPatton@yahoo.com,6213255429,successful,Jud*******@yahoo.com,62******29,149999.9
2471,813,John Harris,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-02,5,Card,0.35,JohnHarris@gmail.com,9597553148,successful,Joh*******@gmail.com,95******48,74999.65
2472,347,David Medina,102,70000.0,Phone,Electronics,online,Delhi,2026-02-07,4,UPI,0.3,DavidMedina@outlook.com,9190354389,successful,Dav********@outlook.com,91******89,279999.7
2473,86,Rachel Gonzales,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-31,5,Cash,0.05,RachelGonzales@yahoo.com,6409395951,successful,Rac***********@yahoo.com,64******51,224999.95
2474,664,Catherine Anderson,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-02-20,2,NetBanking,0.05,Catherine10@gmail.com,9237837801,successful,Cat********@gmail.com,92******01,15999.95
2475,934,Brandi Phillips,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-05,1,Card,0.4,Brandi77@gmail.com,9692608609,successful,Bra*****@gmail.com,96******09,69999.6
2476,356,Larry Mercado,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-18,4,Card,0.4,LarryMercado@gmail.com,6907810420,successful,Lar*********@gmail.com,69******20,5199.6
2477,590,Christine Brown,105,45000.0,Tv,Electronics,offline,Bangalore,2025-05-31,5,NetBanking,0.4,Christine97@gmail.com,9924989553,successful,Chr********@gmail.com,99******53,224999.6
2478,28,Nicholas Carroll,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-11-13,1,UPI,0.3,Nicholas27@gmail.com,9314763542,successful,Nic*******@gmail.com,93******42,64999.7
2478,28,Nicholas Carroll,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-11-13,1,UPI,0.3,Nicholas27@gmail.com,9314763542,failed,Nic*******@gmail.com,93******42,64999.7
2479,300,Tiffany Miller,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-09-21,4,UPI,0.05,TiffanyMiller@outlook.com,6828480297,successful,Tif**********@outlook.com,68******97,31999.95
2480,289,Kelly Powell,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-25,3,NetBanking,0.25,KellyPowell@gmail.com,9059819444,successful,Kel********@gmail.com,90******44,23999.75
2481,220,Maria Walker,106,80000.0,Sofa,Furniture,online,Bangalore,2025-05-29,2,Cash,0.15,MariaWalker@gmail.com,7332505210,successful,Mar********@gmail.com,73******10,159999.85
2482,667,Kelsey Mendoza,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-29,4,NetBanking,0.2,KelseyMendoza@outlook.com,7562379912,successful,Kel**********@outlook.com,75******12,259999.8
2483,482,Nathaniel Montes,101,250000.0,Laptop,Electronics,online,Chennai,2025-07-01,3,Card,0.25,Nathaniel44@gmail.com,7790273012,successful,Nat********@gmail.com,77******12,749999.75
2484,560,Anthony Lawrence,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-11,3,Cash,0.35,AnthonyLawrence@gmail.com,7569957287,successful,Ant************@gmail.com,75******87,239999.65
2485,386,Brittney Moreno,106,80000.0,Sofa,Furniture,online,Chennai,2026-01-13,3,Cash,0.05,BrittneyMoreno@yahoo.com,9531902269,successful,Bri***********@yahoo.com,95******69,239999.95
2486,562,Breanna Fletcher,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-10,3,NetBanking,0.3,BreannaFletcher@outlook.com,7530746207,successful,Bre************@outlook.com,75******07,749999.7
2487,140,Aaron Black,102,70000.0,Phone,Electronics,online,Chennai,2026-04-10,1,Card,0.2,AaronBlack@gmail.com,6646819959,successful,Aar*******@gmail.com,66******59,69999.8
2488,17,Duane Hall,106,80000.0,Sofa,Furniture,online,Bangalore,2026-03-26,2,Cash,0.4,DuaneHall@outlook.com,7467001149,successful,Dua******@outlook.com,74******49,159999.6
2489,1000,Shannon Haley,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-10-29,3,Cash,0.25,Shannon54@gmail.com,7650606701,successful,Sha******@gmail.com,76******01,44999.75
2490,390,Erika Knight,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-30,5,Card,0.05,Erika14@gmail.com,8802577025,successful,Eri****@gmail.com,88******25,224999.95
2491,463,Kevin Cruz,103,1300.0,Shirt,Clothing,online,Delhi,2025-07-01,5,Card,0.1,KevinCruz@gmail.com,8067854173,successful,Kev******@gmail.com,80******73,6499.9
2492,937,Nicole Woods,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-31,4,UPI,0.35,NicoleWoods@yahoo.com,9340979075,successful,Nic********@yahoo.com,93******75,319999.65
2493,879,Andrew Johnston,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-03-15,4,Card,0.05,AndrewJohnston@yahoo.com,9290408466,successful,And***********@yahoo.com,92******66,179999.95
2494,568,Joshua Collins,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-07,2,UPI,0.15,Joshua22@gmail.com,8173486949,successful,Jos*****@gmail.com,81******49,2599.85
2495,215,Crystal Aguilar,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-12,1,NetBanking,0.1,CrystalAguilar@gmail.com,6161915910,successful,Cry***********@gmail.com,61******10,1299.9
2496,373,William Goodman,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-18,4,Cash,0.15,WilliamGoodman@outlook.com,8620805153,successful,Wil***********@outlook.com,86******53,59999.85
2497,472,Christian Jennings,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-12-02,2,Card,0.15,ChristianJennings@outlook.com,6788861240,successful,Chr**************@outlook.com,67******40,129999.85
2498,722,Alejandro Wagner,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-13,2,Cash,0.15,AlejandroWagner@outlook.com,7840847695,successful,Ale************@outlook.com,78******95,99999.85
2499,60,Kathleen Moreno,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-07-14,2,Card,0.05,Kathleen41@gmail.com,9538071955,successful,Kat*******@gmail.com,95******55,89999.95
2500,875,Jennifer Smith,101,250000.0,Laptop,Electronics,offline,Delhi,2025-08-05,1,NetBanking,0.05,JenniferSmith@gmail.com,6480657229,successful,Jen**********@gmail.com,64******29,249999.95
2501,435,Wendy Robinson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-07,5,NetBanking,0.3,WendyRobinson@gmail.com,7891934454,successful,Wen**********@gmail.com,78******54,224999.7
2502,453,Sarah Brown,103,1300.0,Shirt,Clothing,offline,Delhi,2026-02-27,5,UPI,0.15,Sarah83@gmail.com,9917575841,successful,Sar****@gmail.com,99******41,6499.85
2503,493,Stacy Bass,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-14,4,Cash,0.4,StacyBass@yahoo.com,8224081130,successful,Sta******@yahoo.com,82******30,179999.6
2503,493,Stacy Bass,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-14,4,Cash,0.4,StacyBass@yahoo.com,8224081130,failed,Sta******@yahoo.com,82******30,179999.6
2504,18,Allison Adams,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-02-25,4,NetBanking,0.05,AllisonAdams@gmail.com,6292758299,successful,All*********@gmail.com,62******99,199999.95
2506,349,Joel Baker,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-04-16,5,UPI,0.2,JoelBaker@outlook.com,8027748393,successful,Joe******@outlook.com,80******93,224999.8
2507,280,David Morales,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-23,1,UPI,0.35,DavidMorales@yahoo.com,9250881730,successful,Dav*********@yahoo.com,92******30,79999.65
2508,870,Thomas Morris,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-10,1,Cash,0.3,ThomasMorris@yahoo.com,8185847719,successful,Tho*********@yahoo.com,81******19,7999.7
2509,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2026-01-26,5,Card,0.25,BrendaJohnson@yahoo.com,7955488393,successful,Bre**********@yahoo.com,79******93,1249999.75
2510,949,Madison Goodwin,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-04,4,Cash,0.3,MadisonGoodwin@yahoo.com,8574790493,successful,Mad***********@yahoo.com,85******93,259999.7
2511,564,Spencer Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-04,2,UPI,0.35,SpencerDavis@gmail.com,9733850711,successful,Spe*********@gmail.com,97******11,29999.65
2512,791,April Anderson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-17,2,NetBanking,0.35,AprilAnderson@gmail.com,8644446529,successful,Apr**********@gmail.com,86******29,15999.65
2513,649,Carrie Johnson,104,8000.0,Shoes,Clothing,online,Bangalore,2025-07-12,2,NetBanking,0.35,Carrie70@gmail.com,6137823544,successful,Car*****@gmail.com,61******44,15999.65
2514,775,Roy Chavez,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-11,4,Card,0.2,Roy81@gmail.com,7595966010,successful,Roy**@gmail.com,75******10,179999.8
2515,609,David Adams,102,70000.0,Phone,Electronics,online,Delhi,2026-03-06,5,Card,0.35,DavidAdams@outlook.com,9007364422,successful,Dav*******@outlook.com,90******22,349999.65
2516,644,John Parrish,105,45000.0,Tv,Electronics,online,Delhi,2025-04-26,5,Card,0.3,JohnParrish@gmail.com,7075517481,successful,Joh********@gmail.com,70******81,224999.7
2517,678,David Barnett,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-16,2,Card,0.4,DavidBarnett@yahoo.com,6189609972,successful,Dav*********@yahoo.com,61******72,139999.6
2518,107,Cory Tyler,107,50000.0,Dining Table,Furniture,online,Chennai,2025-05-27,5,UPI,0.35,CoryTyler@outlook.com,7231357413,successful,Cor******@outlook.com,72******13,249999.65
2519,515,Amy Lee,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.15,AmyLee@yahoo.com,6621930756,successful,Amy***@yahoo.com,66******56,224999.85
2519,515,Amy Lee,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.15,AmyLee@yahoo.com,6621930756,failed,Amy***@yahoo.com,66******56,224999.85
2520,838,Susan Torres,102,70000.0,Phone,Electronics,online,Chennai,2025-05-12,4,UPI,0.1,SusanTorres@outlook.com,8776486426,successful,Sus********@outlook.com,87******26,279999.9
2521,678,David Barnett,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-12-12,4,UPI,0.2,DavidBarnett@yahoo.com,6189609972,successful,Dav*********@yahoo.com,61******72,259999.8
2522,817,Nicole Ross,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-01-08,4,Cash,0.4,Nicole68@gmail.com,8278149866,successful,Nic*****@gmail.com,82******66,179999.6
2523,368,Emily Scott,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-27,5,Cash,0.3,EmilyScott@yahoo.com,9116589634,successful,Emi*******@yahoo.com,91******34,349999.7
2524,189,Melinda Rodriguez,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-28,3,NetBanking,0.1,MelindaRodriguez@outlook.com,8256869897,successful,Mel*************@outlook.com,82******97,23999.9
2525,926,Lisa Reynolds,105,45000.0,Tv,Electronics,online,Hyderabad,2025-09-07,3,NetBanking,0.1,LisaReynolds@gmail.com,8911674840,successful,Lis*********@gmail.com,89******40,134999.9
2526,921,Jessica Taylor,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-03-19,2,Card,0.2,JessicaTaylor@outlook.com,9714740882,successful,Jes**********@outlook.com,97******82,159999.8
2527,51,Cory Ellis,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-10,3,NetBanking,0.05,CoryEllis@gmail.com,7954633422,successful,Cor******@gmail.com,79******22,194999.95
2528,377,Michael Black,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-27,1,Card,0.25,Michael57@gmail.com,6048303502,successful,Mic******@gmail.com,60******02,1299.75
2529,466,Kyle Morris,105,45000.0,Tv,Electronics,offline,Delhi,2026-01-08,4,Card,0.3,Kyle13@gmail.com,9335736629,successful,Kyl***@gmail.com,93******29,179999.7
2530,186,Dawn Garrett,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-23,5,Cash,0.4,Dawn29@gmail.com,9627230201,successful,Daw***@gmail.com,96******01,74999.6
2531,374,Brian King,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-12-19,4,Cash,0.4,BrianKing@gmail.com,7018727189,successful,Bri******@gmail.com,70******89,199999.6
2532,17,Duane Hall,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-23,1,Card,0.4,DuaneHall@outlook.com,7467001149,successful,Dua******@outlook.com,74******49,69999.6
2533,23,Rebecca Smith,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-11,2,Cash,0.4,RebeccaSmith@gmail.com,9729671340,successful,Reb*********@gmail.com,97******40,2599.6
2534,951,Richard Miller,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-03-20,1,Card,0.2,RichardMiller@yahoo.com,7109726379,successful,Ric**********@yahoo.com,71******79,64999.8
2535,358,Jasmin Anderson,107,50000.0,Dining Table,Furniture,online,Delhi,2025-04-24,2,Cash,0.1,JasminAnderson@gmail.com,7819452092,successful,Jas***********@gmail.com,78******92,99999.9
2536,853,James Guerrero,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-16,1,Cash,0.1,JamesGuerrero@gmail.com,6869294649,successful,Jam**********@gmail.com,68******49,49999.9
2537,45,Tasha Baker,105,45000.0,Tv,Electronics,online,Delhi,2025-12-30,2,Card,0.2,TashaBaker@gmail.com,7562005843,successful,Tas*******@gmail.com,75******43,89999.8
2538,862,Lisa Stewart,105,45000.0,Tv,Electronics,offline,Chennai,2025-06-10,4,Cash,0.35,Lisa97@gmail.com,7486480095,successful,Lis***@gmail.com,74******95,179999.65
2539,431,Tracie Kim,105,45000.0,Tv,Electronics,offline,Bangalore,2025-08-04,1,Cash,0.1,TracieKim@yahoo.com,8301285130,successful,Tra******@yahoo.com,83******30,44999.9
2540,693,Joseph Maldonado,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-10,4,UPI,0.2,JosephMaldonado@yahoo.com,8013495157,successful,Jos************@yahoo.com,80******57,319999.8
2541,43,Jennifer Frye,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-24,5,Card,0.3,JenniferFrye@outlook.com,8475221395,successful,Jen*********@outlook.com,84******95,224999.7
